quote,class,good_or_bad
ولا خير في خلٍ يخون خليله.. ويلقاه من بعد المودة بالجفا.,الخيانةُ,0
من كثرت شكوكه، فإنه يدعو إلى خيانته.,الخيانةُ,0
جرب صديقك قبل أن تثق به.,الخيانةُ,0
تصادق مع الذئاب.. على أن يكون فأسك مستعداً.,الخيانةُ,0
الخيانة تغفر ولا تنسى.,الخيانةُ,0
الخيانة تقع ما إن تصبح فكرة.,الخيانةُ,0
مثل الذي خان وطنه وباع بلاده مثل الذي يسرق من مال أبيه ليطعم اللصوص، فلا أبوه يسامحه ولا اللص يكافئه.,الخيانةُ,0
أعلّمه الرماية كلّ يومٍ فلمّا اشتدّ ساعده رماني، وكم علمته نظم القوافي فلما قال قافيةً هجاني.,الخيانةُ,0
أقوال وحكم عن الخيانة والغدر,الخيانةُ,0
أمثال عن الخيانة,الخيانةُ,0
أصعب الألم أن ترسم الضحكة على شفاهك وداخلك ينتحب، أن تجامل من حولك بالفرح والحزن يبني حضارةً في صدرك. أصعب الألم أن تثق بالحب في زمن الغدر وتثق بالحياة في زمن الشقاء وتثق بالصوت في زمن الصمت والجريمة.,الخيانةُ,0
قال أبو ذر لمعاوية بن أبي سفيان حين رآه يبني قصراً باذخاً: إذا كان هذا من مالك فهو الإسراف وإن كان من مال الأمة فهي الخيانة.,الخيانةُ,0
لا خير في عيش تخوننا أوقاته وتغولنا مدده.,الخيانةُ,0
من المؤلم أن الخيانة التي لا تنجح لا يجرؤ أحد على تسميتها خيانة.,الخيانةُ,0
كم خائن اليوم لا يشنق بل يشنق الآخرين.,الخيانةُ,0
إن الخيانة ليس يغسلها.. من خاطئٍ دمع ولا ندم.,الخيانةُ,0
أدّ الأمانة والخيانة فاجتنب.. واعدل ولا تظلم يطيب المكسب.,الخيانةُ,0
وسوء ظنّك بالأدنين داعية.. لأن يخونك من قد كان مؤتمنًا.,الخيانةُ,0
الغدر لما حكم صبح الأمان بقشيش.. والندل لما احتكم يقدر ولا يعفيش.,الخيانةُ,0
الخيانة كالهواء تدلف إلى منازلنا بمجرد فتح الباب.,الخيانةُ,0
الخيانة لا تنسى.,الخيانةُ,0
أخشى ما أخشاه أن تصبح الخيانة وجهة نظر.,الخيانةُ,0
الخيانة هي الجريمة التي يدفع ثمنها من لم يقترفوها.,الخيانةُ,0
يحترف الخيانة وأحترف الغفران.,الخيانةُ,0
من ضيع الأمانة ورضي بالخيانة فقد تبرأ من الديانة.,الخيانةُ,0
كل خائن يختلق لنفسه ألف عذر وعذر ليقنع نفسه بأنه فعل الصواب.,الخيانةُ,0
الثروة ثلاثة أنواع: مالاً إذا عرفتم كيف تتصرفون به سوف يتضاعف من جيل إلى جيل، وعلاقات تحميكم من غدر الزمان وتقلب الأيام، وسمعة تحول التراب إلى ذهب.,الخيانةُ,0
الوفاء من شيم الكرام والغدر من صفات اللئام.,الخيانةُ,0
من كافأ الناس بالمكر كافؤوه بالغدر.,الخيانةُ,0
الخيانة تقع ما إن تصبح فكرة.,الخيانةُ,0
لقد علمتني حياة الكتابة أن أرتاب من الكلمات، فأكثرها شفافيةً غالباً ما يكون أكثر خيانة.,الخيانةُ,0
صارت الخيانة لعب هذه الأيام وغربة الوطن هواية إجبارية.,الخيانةُ,0
من الأفضل أن يكون أمامك أسد مفترس على أن يكون وراءك كلب خائن.,الخيانةُ,0
الحب كالزهرة الجميلة، والوفاء هي قطرات الندى عليها، والخيانة هي الحذاء البغيض الذي يدوس على الوردة فيسحقها.,الخيانةُ,0
أيها الخائن.. لو كانت كل قصة حب تنتهي بالخيانة لأصبح كل الناس مثلك.,الخيانةُ,0
لا تسألني عن الخيانة فأنا لا أعتقد أن هناك كلمات قادرة على وصفها.,الخيانةُ,0
كم مرة هزمتنا الخيانة دون قتال.,الخيانةُ,0
ما أبشع أن تخون صديقًا، ولكن الأبشع أن تجد الخيانة سهلة.,الخيانةُ,0
الخيانة لا تزدهر، لأنها إذا ازدهرت فلن يجرؤ أحد على تسميتها خيانة.,الخيانةُ,0
الإخلاص لا يطلب، إن في طلبه استجداء ومهانة للحب فإن لم يكن حالة عفوية، فهو ليس أكثر من تحايل دائم على شهوة الخيانة وقمع لها.. أي خيانة من نوع آخر.,الخيانةُ,0
أكيس الكيس التقوى، وأحمق الحمق الفجور، وأصدق الصدق الأمانة، وأكذب الكذب الخيانة.,الخيانةُ,0
مؤلمة هي نميمة الأصدقاء، وخيانة العشاق، وموت الأمهات، وكراهية الأقارب.,الخيانةُ,0
احذر خيانة الفرح فخيانته قاسية.,الخيانةُ,0
إن محاربة الإنسان بشراسة وشدة لوجهة نظر لا يعرف عنها شيئاً، هي الخيانة الذهنية بعينها.,الخيانةُ,0
وهل الخيانة والهروب من مفردات لغة القلوب.. صحيح الطيور على أشكالها تقع.,الخيانةُ,0
الخيانة كالموت لا تسمح البتة بالفوارق.,الخيانةُ,0
الخائن يكرهه الجميع.,الخيانةُ,0
ما ركب الخائن في فعله.. أقبح مما ركب السارق هذي طباع الناس معروفة.. فخالطوا العالم أو فارقوا.,الخيانةُ,0
تولت بهجة الدنيا.. فكلّ جديدها خلق وخان الناس كلّهم.. فما أدري بمن أثق.,الخيانةُ,0
نبذل في بعض الأحيان مجهوداً جباراً لكي نعاني من الخيانة، ونتمكن من ذلك في آخر المطاف.,الخيانةُ,0
يستطيع الكذب أن يدور حول الأرض في انتظار أن تلبس الحقيقة حذاءها.,الخيانةُ,0
لا فرق بين خيانة الضمير وخيانة الواقع إلا التنفيذ.,الخيانةُ,0
لم يف بعهده معها فباتت تعتقد بأنّ كل من على هذه الأرض يخون.,الخيانةُ,0
أفضل الخدع وأسلمها هي الحقيقة البحتة، فلا أحد يصدقها.,الخيانةُ,0
إذا خانك الشخص مرّة فهذا ذنبه، أما إذا خانك مرتين فهذا ذنبك أنت.,الخيانةُ,0
إن الخيانة في حد ذاتها ميتة حقيرة.,الخيانةُ,0
حقيقة الخيانة عمل من اؤتمن على شيء بضد ما اؤتمن لأجله، بدون علم صاحب الأمانة.,الخيانةُ,0
يخونك ذو القربى مراراً وربما.. وفي لك عند العهد من لا تناسبه ولا خير في قربى لغيرك نفعها.. ولا في صديقٍ لا تزال تعاتبه وحسب الفتى من نصحه ووفائه.. تمنيه أن يؤذي ويسلم صاحبه.,الخيانةُ,0
ولا خير في خلٍ يخون خليله.. ويلقاه من بعد المودة بالجفا.,الخيانةُ,0
يخونك من أدى إليك أمانةً.. فلم ترعه يوماً بقولٍ ولا فعل فأحسن إلى من شئت في الأرض أو أسيء.. فإنك تجزى حذوك النعل بالنعل.,الخيانةُ,0
من كثرت شكوكه فإنه يدعو إلى خيانته.,الخيانةُ,0
جرب صديقك قبل أن تثق به.,الخيانةُ,0
إذا طعنت من الخلف فاعلم أنك في المقدمة.,الخيانةُ,0
تصادق مع الذئاب.. على أن يكون فأسك مستعداً.,الخيانةُ,0
الخيانة تغفر ولا تنسى.,الخيانةُ,0
أسوأ صور الخيانة التي يقترفها الموظف، هي السماح لرئيسه بارتكاب خطأ كان من الممكن تجنبه.,الخيانةُ,0
كفى بالمرء خيانة أن يكون أميناً للخونة.,الخيانةُ,0
فأنت امرؤ إما ائتمنك خائناً.. فخنت، وإما قلت قولاً بلا علم.. فأنت من الأمر الذي كان بيننا.. بمنزلة بين الخيانة والإثم.,الخيانةُ,0
مثل الذي خان وطنه وباع بلاده مثل الذي يسرق من مال أبيه ليطعم اللصوص، فلا أباه يسامحه ولا اللص يكافئه.,الخيانةُ,0
أعلّمه الرماية كلّ يومٍ فلمّا اشتدّ ساعده رماني وكم علمته نظم القوافي فلما قال قافيةً هجاني أعلّمه الفتوّة كل وقتٍ فلمّا طرّ شاربه جفاني.,الخيانةُ,0
لو كان الاستبداد رجلاً، وأراد أن ينتسب، لقال: أنا الشرّ، وأبي الظلم، وأمي الإساءة، وأخي الغدر، وأختي المسكنة، وعمي الضر، وخالي الذل، وابني الفقر، وابنتي البطالة، ووطني الخراب، وعشيرتي الجهالة.,الخيانةُ,0
إني سأرحل عندما يأتي قطار الليل لا تبكي لأجلي.. لا تلومي الحظ إن يوماً غدر.. فأنا وحيد في ليالي البرد، حتى الحزن صادقني زماناً ثم في سأم.. هجر.,الخيانةُ,0
الإخلاص لا يطلب، إن في طلبه استجداء ومهانة للحب فإن لم يكن حالة عفوية، فهو ليس أكثر من تحايل دائم على شهوة الخيانة وقمع لها.. أي خيانة من نوع آخر.,الخيانةُ,0
النقد ليس خيانة.. الخيانة أن تزيّن القبح، وتصفق للأخطاء، وتتعامل مع وطنك كأنه راتب آخر الشهر.,الخيانةُ,0
أرجوكم، أقنعوني بأي شيء إلا الخيانة لأنها تحطم القلب وتنزع الحياة من أحشاء الروح.,الخيانةُ,0
